id,rank,title,score,genre,episodes,members,rating
44842,20021,b'Taikong Xiongmao Lixian Ji',,"['Adventure', 'Fantasy', 'Kids']",1,50,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 2}"
48121,20022,b'Taikong Xiongmao Yingxiong Dansheng',,"['Adventure', 'Fantasy', 'Sci-Fi', 'Kids']",1,111,"{10: 1, 9: 0, 8: 0, 7: 1, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 4}"
44844,20023,b'Taikong Xiongmao Yingxiong Guilai',,"['Adventure', 'Fantasy', 'Kids']",1,50,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 2}"
44843,20024,b'Taikong Xiongmao Zongdongyuan',,"['Adventure', 'Fantasy', 'Kids']",1,47,"{10: 1, 9: 0, 8: 0, 7: 0, 6: 3, 5: 0, 4: 0, 3: 0, 2: 0, 1: 2}"
47697,20025,b'Taikong Xueyuan',,"['Anthropomorphic', 'Educational', 'Kids']",52,51,"{10: 2, 9: 0, 8: 0, 7: 0, 6: 1, 5: 0, 4: 1, 3: 0, 2: 0, 1: 1}"
55016,-,b'Idol',8.84,['Music'],1,"17,725","{10: 5027, 9: 3341, 8: 2423, 7: 966, 6: 251, 5: 133, 4: 40, 3: 20, 2: 12, 1: 61}"
48653,-,b'Yoru ni Kakeru',8.36,['Music'],1,"17,972","{10: 3294, 9: 2614, 8: 2820, 7: 1453, 6: 492, 5: 316, 4: 83, 3: 49, 2: 26, 1: 70}"
42984,-,b'Gotcha!',8.33,"['Fantasy', 'Music']",1,"28,335","{10: 5411, 9: 4134, 8: 4488, 7: 2669, 6: 1140, 5: 621, 4: 152, 3: 70, 2: 38, 1: 155}"
39112,-,b'Kawaki wo Ameku',8.32,['Music'],1,"27,958","{10: 5225, 9: 3835, 8: 4295, 7: 2266, 6: 988, 5: 604, 4: 208, 3: 127, 2: 72, 1: 135}"
34240,-,b'Shelter (Music)',8.31,"['Sci-Fi', 'Music']",1,"318,628","{10: 52783, 9: 52291, 8: 57474, 7: 31098, 6: 11547, 5: 5718, 4: 1657, 3: 792, 2: 456, 1: 726}"
731,-,b'Interstella5555: The 5tory of The 5ecret 5tar 5ystem',8.13,"['Adventure', 'Drama', 'Sci-Fi', 'Adult Cast', 'Music']",1,"70,946","{10: 9285, 9: 8724, 8: 11451, 7: 7745, 6: 3136, 5: 1262, 4: 344, 3: 121, 2: 69, 1: 99}"
52846,-,b'Tot Musica',8.04,['Music'],1,"2,850","{10: 460, 9: 332, 8: 438, 7: 318, 6: 114, 5: 63, 4: 20, 3: 9, 2: 5, 1: 4}"
39164,-,b'Dramaturgy',7.9,['Music'],1,"5,922","{10: 845, 9: 643, 8: 946, 7: 806, 6: 311, 5: 157, 4: 47, 3: 19, 2: 16, 1: 18}"
47794,-,b'MILG\xd0\xafAM',7.88,"['Suspense', 'Music', 'Psychological']",?,"7,654","{10: 304, 9: 219, 8: 242, 7: 155, 6: 60, 5: 73, 4: 14, 3: 8, 2: 8, 1: 12}"
42076,-,b'Inochi no Tabekata',7.87,"['Horror', 'Supernatural', 'Music']",1,"4,694","{10: 601, 9: 535, 8: 802, 7: 608, 6: 254, 5: 122, 4: 38, 3: 17, 2: 8, 1: 18}"
52832,-,b'Shin Jidai',7.83,['Music'],1,"2,200","{10: 297, 9: 214, 8: 357, 7: 283, 6: 98, 5: 58, 4: 18, 3: 6, 2: 3, 1: 8}"
