id,rank,title,score,genre,episodes,members,rating
5928,10032,b'Kigyou Senshi Yamazaki: Long Distance Call',5.70,"['Drama', 'Sci-Fi', 'Seinen']",1,"1,237","{10: 12, 9: 12, 8: 17, 7: 74, 6: 117, 5: 76, 4: 52, 3: 32, 2: 7, 1: 11}"
31769,10033,b'Kojiki: Hyuuga-hen',5.70,['Historical'],1,481,"{10: 8, 9: 6, 8: 7, 7: 36, 6: 59, 5: 54, 4: 20, 3: 11, 2: 6, 1: 14}"
40757,10034,b'Latina no Nikki',5.70,['Slice of Life'],77,835,"{10: 32, 9: 4, 8: 14, 7: 31, 6: 52, 5: 54, 4: 9, 3: 8, 2: 8, 1: 8}"
3259,10035,b'Lemon Angel (1988)',5.70,['Ecchi'],9,"1,912","{10: 27, 9: 20, 8: 17, 7: 69, 6: 80, 5: 79, 4: 56, 3: 37, 2: 7, 1: 31}"
34367,10036,b'Long Riders! Recap',5.70,"['Comedy', 'Slice of Life', 'Sports', 'CGDCT', 'Shounen']",1,"1,600","{10: 40, 9: 17, 8: 26, 7: 68, 6: 119, 5: 127, 4: 49, 3: 24, 2: 13, 1: 26}"
1620,10037,b'Maps',5.70,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Space', 'Shounen']",4,"2,573","{10: 22, 9: 31, 8: 50, 7: 153, 6: 191, 5: 186, 4: 99, 3: 52, 2: 19, 1: 13}"
36298,10038,b'Robot Girls Z: Fukkatsu no Chika Teikoku!? Robot Girls Z vs. Nazo no Sandai Shuyaku Robo!',5.70,"['Comedy', 'Mecha', 'Parody']",1,"1,052","{10: 14, 9: 9, 8: 10, 7: 34, 6: 45, 5: 41, 4: 23, 3: 14, 2: 7, 1: 13}"
54024,10039,b'Samurai Mac',5.70,"['Gourmet', 'Suspense', 'Adult Cast', 'Samurai', 'Survival']",1,438,"{10: 28, 9: 2, 8: 9, 7: 31, 6: 63, 5: 68, 4: 16, 3: 7, 2: 3, 1: 12}"
12907,10040,b'Sekiei Ayakashi Mangatan',5.70,"['Fantasy', 'Supernatural', 'Historical', 'Visual Arts']",3,"3,708","{10: 43, 9: 50, 8: 115, 7: 359, 6: 458, 5: 441, 4: 188, 3: 94, 2: 57, 1: 30}"
8041,10041,b'Sennin Buraku',5.70,"['Comedy', 'Ecchi']",23,"1,058","{10: 13, 9: 8, 8: 9, 7: 31, 6: 50, 5: 48, 4: 27, 3: 15, 2: 18, 1: 25}"
34048,10042,b'Seoul-yeok',5.70,"['Horror', 'Suspense']",1,"7,833","{10: 98, 9: 134, 8: 328, 7: 649, 6: 810, 5: 628, 4: 363, 3: 186, 2: 147, 1: 133}"
25441,10043,b'Shin Strange+ Special',5.70,"['Comedy', 'Slice of Life', 'Josei']",1,"1,984","{10: 29, 9: 14, 8: 32, 7: 67, 6: 97, 5: 93, 4: 39, 3: 24, 2: 16, 1: 28}"
35255,10044,b'Soutai Sekai',5.70,['Sci-Fi'],2,"8,155","{10: 96, 9: 57, 8: 202, 7: 405, 6: 582, 5: 463, 4: 238, 3: 125, 2: 83, 1: 71}"
2727,10045,b'Sweet Valerian',5.70,"['Action', 'Comedy', 'School']",18,"3,232","{10: 34, 9: 32, 8: 74, 7: 200, 6: 255, 5: 216, 4: 119, 3: 70, 2: 33, 1: 36}"
39841,10046,b'Kyoei Tankou-sho',5.69,"['Sci-Fi', 'Mecha']",1,311,"{10: 2, 9: 1, 8: 6, 7: 19, 6: 31, 5: 36, 4: 9, 3: 7, 2: 3, 1: 11}"
9043,10047,b'Majuu Sensen',5.69,"['Action', 'Fantasy']",3,"1,527","{10: 7, 9: 11, 8: 24, 7: 48, 6: 54, 5: 67, 4: 15, 3: 24, 2: 20, 1: 13}"
31165,10048,b'Meiji x Kokosake & anohana Receipt Oubo Campaign',5.69,['Drama'],2,"9,594","{10: 199, 9: 101, 8: 183, 7: 316, 6: 590, 5: 787, 4: 212, 3: 126, 2: 109, 1: 82}"
51685,10049,b'My Daughter is a Zombie',5.69,"['Comedy', 'Supernatural', 'Gag Humor']",26,"3,851","{10: 20, 9: 12, 8: 11, 7: 20, 6: 23, 5: 9, 4: 12, 3: 12, 2: 15, 1: 15}"
53327,10050,b'Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV)',5.69,['Kids'],2,437,"{10: 8, 9: 7, 8: 12, 7: 30, 6: 44, 5: 43, 4: 19, 3: 10, 2: 9, 1: 8}"
51870,10051,"b'Pokemon de Manabi, Asobu'",5.69,"['Comedy', 'Educational', 'Kids']",8,512,"{10: 16, 9: 5, 8: 3, 7: 21, 6: 39, 5: 33, 4: 18, 3: 14, 2: 3, 1: 13}"
27451,10052,b'Porong Porong Pororo 2',5.69,['Kids'],52,513,"{10: 13, 9: 6, 8: 17, 7: 26, 6: 29, 5: 53, 4: 19, 3: 9, 2: 8, 1: 13}"
8231,10053,b'Princess Lover!: Magical Knight Maria-chan',5.69,['Parody'],6,"10,308","{10: 237, 9: 131, 8: 282, 7: 573, 6: 869, 5: 894, 4: 392, 3: 190, 2: 164, 1: 144}"
32385,10054,b'Project HAL',5.69,"['Action', 'Mecha']",3,728,"{10: 11, 9: 6, 8: 8, 7: 48, 6: 65, 5: 62, 4: 23, 3: 9, 2: 7, 1: 17}"
12135,10055,b'Ra/Radio Noise*Planet',5.69,"['Adventure', 'Sci-Fi', 'Psychological']",1,"1,036","{10: 13, 9: 4, 8: 35, 7: 70, 6: 129, 5: 123, 4: 39, 3: 16, 2: 9, 1: 14}"
35835,10056,b'RErideD: Tokigoe no Derrida',5.69,"['Action', 'Drama', 'Sci-Fi']",12,"39,296","{10: 322, 9: 339, 8: 964, 7: 2179, 6: 2875, 5: 2351, 4: 1440, 3: 855, 2: 488, 1: 336}"
21771,10057,b'Romantica Clock',5.69,['Shoujo'],3,"13,258","{10: 225, 9: 230, 8: 497, 7: 1115, 6: 1596, 5: 1562, 4: 635, 3: 380, 2: 209, 1: 172}"
27451,10052,b'Porong Porong Pororo 2',5.69,['Kids'],52,513,"{10: 13, 9: 6, 8: 17, 7: 26, 6: 29, 5: 53, 4: 19, 3: 9, 2: 8, 1: 13}"
8231,10053,b'Princess Lover!: Magical Knight Maria-chan',5.69,['Parody'],6,"10,308","{10: 237, 9: 131, 8: 282, 7: 573, 6: 869, 5: 894, 4: 392, 3: 190, 2: 164, 1: 144}"
32385,10054,b'Project HAL',5.69,"['Action', 'Mecha']",3,728,"{10: 11, 9: 6, 8: 8, 7: 48, 6: 65, 5: 62, 4: 23, 3: 9, 2: 7, 1: 17}"
12135,10055,b'Ra/Radio Noise*Planet',5.69,"['Adventure', 'Sci-Fi', 'Psychological']",1,"1,036","{10: 13, 9: 4, 8: 35, 7: 70, 6: 129, 5: 123, 4: 39, 3: 16, 2: 9, 1: 14}"
35835,10056,b'RErideD: Tokigoe no Derrida',5.69,"['Action', 'Drama', 'Sci-Fi']",12,"39,296","{10: 322, 9: 339, 8: 964, 7: 2179, 6: 2875, 5: 2351, 4: 1440, 3: 855, 2: 488, 1: 336}"
21771,10057,b'Romantica Clock',5.69,['Shoujo'],3,"13,258","{10: 225, 9: 230, 8: 497, 7: 1115, 6: 1596, 5: 1562, 4: 635, 3: 380, 2: 209, 1: 172}"
27451,10052,b'Porong Porong Pororo 2',5.69,['Kids'],52,513,"{10: 13, 9: 6, 8: 17, 7: 26, 6: 29, 5: 53, 4: 19, 3: 9, 2: 8, 1: 13}"
8231,10053,b'Princess Lover!: Magical Knight Maria-chan',5.69,['Parody'],6,"10,308","{10: 237, 9: 131, 8: 282, 7: 573, 6: 869, 5: 894, 4: 392, 3: 190, 2: 164, 1: 144}"
32385,10054,b'Project HAL',5.69,"['Action', 'Mecha']",3,728,"{10: 11, 9: 6, 8: 8, 7: 48, 6: 65, 5: 62, 4: 23, 3: 9, 2: 7, 1: 17}"
12135,10055,b'Ra/Radio Noise*Planet',5.69,"['Adventure', 'Sci-Fi', 'Psychological']",1,"1,036","{10: 13, 9: 4, 8: 35, 7: 70, 6: 129, 5: 123, 4: 39, 3: 16, 2: 9, 1: 14}"
35835,10056,b'RErideD: Tokigoe no Derrida',5.69,"['Action', 'Drama', 'Sci-Fi']",12,"39,296","{10: 322, 9: 339, 8: 964, 7: 2179, 6: 2875, 5: 2351, 4: 1440, 3: 855, 2: 488, 1: 336}"
21771,10057,b'Romantica Clock',5.69,['Shoujo'],3,"13,258","{10: 225, 9: 230, 8: 497, 7: 1115, 6: 1596, 5: 1562, 4: 635, 3: 380, 2: 209, 1: 172}"
27451,10052,b'Porong Porong Pororo 2',5.69,['Kids'],52,513,"{10: 13, 9: 6, 8: 17, 7: 26, 6: 29, 5: 53, 4: 19, 3: 9, 2: 8, 1: 13}"
8231,10053,b'Princess Lover!: Magical Knight Maria-chan',5.69,['Parody'],6,"10,308","{10: 237, 9: 131, 8: 282, 7: 573, 6: 869, 5: 894, 4: 392, 3: 190, 2: 164, 1: 144}"
32385,10054,b'Project HAL',5.69,"['Action', 'Mecha']",3,728,"{10: 11, 9: 6, 8: 8, 7: 48, 6: 65, 5: 62, 4: 23, 3: 9, 2: 7, 1: 17}"
12135,10055,b'Ra/Radio Noise*Planet',5.69,"['Adventure', 'Sci-Fi', 'Psychological']",1,"1,036","{10: 13, 9: 4, 8: 35, 7: 70, 6: 129, 5: 123, 4: 39, 3: 16, 2: 9, 1: 14}"
35835,10056,b'RErideD: Tokigoe no Derrida',5.69,"['Action', 'Drama', 'Sci-Fi']",12,"39,296","{10: 322, 9: 339, 8: 964, 7: 2179, 6: 2875, 5: 2351, 4: 1440, 3: 855, 2: 488, 1: 336}"
21771,10057,b'Romantica Clock',5.69,['Shoujo'],3,"13,258","{10: 225, 9: 230, 8: 497, 7: 1115, 6: 1596, 5: 1562, 4: 635, 3: 380, 2: 209, 1: 172}"
27451,10052,b'Porong Porong Pororo 2',5.69,['Kids'],52,513,"{10: 13, 9: 6, 8: 17, 7: 26, 6: 29, 5: 53, 4: 19, 3: 9, 2: 8, 1: 13}"
8231,10053,b'Princess Lover!: Magical Knight Maria-chan',5.69,['Parody'],6,"10,308","{10: 237, 9: 131, 8: 282, 7: 573, 6: 869, 5: 894, 4: 392, 3: 190, 2: 164, 1: 144}"
32385,10054,b'Project HAL',5.69,"['Action', 'Mecha']",3,728,"{10: 11, 9: 6, 8: 8, 7: 48, 6: 65, 5: 62, 4: 23, 3: 9, 2: 7, 1: 17}"
12135,10055,b'Ra/Radio Noise*Planet',5.69,"['Adventure', 'Sci-Fi', 'Psychological']",1,"1,036","{10: 13, 9: 4, 8: 35, 7: 70, 6: 129, 5: 123, 4: 39, 3: 16, 2: 9, 1: 14}"
35835,10056,b'RErideD: Tokigoe no Derrida',5.69,"['Action', 'Drama', 'Sci-Fi']",12,"39,296","{10: 322, 9: 339, 8: 964, 7: 2179, 6: 2875, 5: 2351, 4: 1440, 3: 855, 2: 488, 1: 336}"
21771,10057,b'Romantica Clock',5.69,['Shoujo'],3,"13,258","{10: 225, 9: 230, 8: 497, 7: 1115, 6: 1596, 5: 1562, 4: 635, 3: 380, 2: 209, 1: 172}"
37446,10082,b'Hyakuren no Haou to Seiyaku no Valkyria',5.69,"['Fantasy', 'Harem', 'Isekai']",12,"183,509","{10: 3133, 9: 3114, 8: 7639, 7: 15655, 6: 18415, 5: 14122, 4: 9427, 3: 5691, 2: 4506, 1: 4872}"
33473,10083,b'Tokyo Futago Athletic',5.69,"['Comedy', 'Sports']",8,564,"{10: 39, 9: 5, 8: 6, 7: 17, 6: 15, 5: 11, 4: 11, 3: 7, 2: 9, 1: 21}"
33941,10084,b'Towel Story',5.69,['Slice of Life'],4,483,"{10: 15, 9: 6, 8: 8, 7: 41, 6: 59, 5: 51, 4: 17, 3: 16, 2: 7, 1: 17}"
41296,10085,b'Valhait Rising: Kandou e.',5.69,"['Action', 'Adventure', 'Fantasy', 'Strategy Game']",1,505,"{10: 2, 9: 3, 8: 20, 7: 32, 6: 68, 5: 57, 4: 22, 3: 7, 2: 10, 1: 8}"
35332,10086,b'World Fool News (TV) Part II',5.69,"['Comedy', 'Slice of Life', 'Workplace']",12,"1,132","{10: 11, 9: 13, 8: 33, 7: 83, 6: 103, 5: 86, 4: 46, 3: 35, 2: 21, 1: 27}"
1973,10087,b'X Densha de Ikou',5.69,"['Avant Garde', 'Mystery', 'Supernatural']",1,"3,701","{10: 34, 9: 40, 8: 130, 7: 280, 6: 317, 5: 235, 4: 190, 3: 76, 2: 43, 1: 51}"
37391,10088,b'Xi Yangyang Yu Hui Tailang: Fei Ma Qi Yu Ji',5.69,"['Adventure', 'Comedy', 'Kids']",1,310,"{10: 9, 9: 1, 8: 5, 7: 8, 6: 20, 5: 13, 4: 5, 3: 5, 2: 38, 1: 10}"
7314,10089,b'Yona Yona Penguin',5.69,"['Adventure', 'Fantasy', 'Kids']",1,"1,222","{10: 14, 9: 20, 8: 30, 7: 64, 6: 87, 5: 83, 4: 41, 3: 68, 2: 15, 1: 19}"
50064,10090,b'Yukidoke wo Kiite',5.69,['Music'],1,238,"{10: 1, 9: 3, 8: 6, 7: 15, 6: 35, 5: 23, 4: 8, 3: 7, 2: 5, 1: 8}"
6641,10091,b'Tonari no 801-chan R',5.68,"['Comedy', 'Music']",1,"3,152","{10: 44, 9: 36, 8: 101, 7: 249, 6: 353, 5: 307, 4: 140, 3: 70, 2: 55, 1: 35}"
37082,10092,b'Uchuu Senkan Yamato Pilot Film',5.68,"['Sci-Fi', 'Adult Cast', 'Military', 'Space']",1,"1,209","{10: 16, 9: 4, 8: 18, 7: 62, 6: 81, 5: 94, 4: 21, 3: 21, 2: 7, 1: 16}"
37392,10093,b'Xi Yangyang Yu Hui Tailang: Yang Nian Xi Yangyang',5.68,"['Adventure', 'Comedy', 'Kids']",1,309,"{10: 11, 9: 4, 8: 4, 7: 10, 6: 18, 5: 11, 4: 6, 3: 9, 2: 36, 1: 11}"
40816,10094,b'Zenbu Wakatteru',5.68,['Avant Garde'],1,341,"{10: 4, 9: 1, 8: 5, 7: 24, 6: 45, 5: 71, 4: 11, 3: 9, 2: 1, 1: 11}"
28959,10095,b'Kizuna (Special)',5.68,"['Drama', 'Romance', 'Slice of Life']",1,879,"{10: 9, 9: 15, 8: 33, 7: 78, 6: 114, 5: 140, 4: 45, 3: 19, 2: 12, 1: 16}"
12237,10096,b'Koi-ken!: Watashitachi Anime ni Nacchatta!',5.68,"['Ecchi', 'Idols (Female)', 'Music']",12,"5,402","{10: 57, 9: 41, 8: 130, 7: 269, 6: 375, 5: 369, 4: 169, 3: 101, 2: 44, 1: 43}"
6571,10097,b'Koume-chan ga Iku!',5.68,"['Comedy', 'Romance', 'Slice of Life']",12,"1,389","{10: 9, 9: 3, 8: 15, 7: 50, 6: 78, 5: 80, 4: 30, 3: 6, 2: 10, 1: 11}"
38378,10098,b'Lei Su Deng Shandian Chong Xian 2',5.68,"['Racing', 'Kids']",40,464,"{10: 22, 9: 9, 8: 21, 7: 31, 6: 34, 5: 36, 4: 13, 3: 17, 2: 14, 1: 15}"
2308,10099,b'Lime-iro Ryuukitan X',5.68,"['Drama', 'Supernatural', 'Ecchi', 'Harem', 'Historical', 'Mecha']",13,"4,653","{10: 66, 9: 66, 8: 62, 7: 129, 6: 189, 5: 177, 4: 102, 3: 79, 2: 59, 1: 54}"
39621,10100,b'Mahou no LumiTear',5.68,"['Fantasy', 'Shoujo']",10,636,"{10: 123, 9: 2, 8: 1, 7: 9, 6: 20, 5: 18, 4: 8, 3: 15, 2: 5, 1: 16}"
8162,10101,b'Mugen Shinshi: Bouken Katsugeki-hen',5.68,"['Fantasy', 'Horror', 'Mystery']",1,"1,546","{10: 36, 9: 31, 8: 31, 7: 55, 6: 106, 5: 117, 4: 92, 3: 39, 2: 15, 1: 17}"
5085,10102,b'Nakedyouth',5.68,"['Boys Love', 'Romance', 'Slice of Life', 'Sports']",1,"7,752","{10: 102, 9: 173, 8: 410, 7: 674, 6: 806, 5: 652, 4: 344, 3: 203, 2: 134, 1: 239}"
5260,10103,b'Pankunchi',5.68,"['Adventure', 'Anthropomorphic', 'Kids']",10,478,"{10: 9, 9: 10, 8: 8, 7: 13, 6: 20, 5: 36, 4: 27, 3: 8, 2: 18, 1: 8}"
51886,10104,b'Pokemon-tachi to Asobou!',5.68,['Kids'],1,536,"{10: 13, 9: 11, 8: 5, 7: 18, 6: 37, 5: 49, 4: 23, 3: 10, 2: 6, 1: 13}"
48492,10105,b'Scarlet Nexus',5.68,"['Action', 'Sci-Fi', 'Military', 'Super Power']",26,"90,036","{10: 1075, 9: 742, 8: 1741, 7: 3848, 6: 5042, 5: 4735, 4: 3185, 3: 1722, 2: 1032, 1: 755}"
33318,10106,b'Scripta Volant',5.68,"['Avant Garde', 'Drama']",1,275,"{10: 8, 9: 4, 8: 12, 7: 14, 6: 23, 5: 26, 4: 13, 3: 8, 2: 5, 1: 14}"
31238,10107,b'Stitch! Perfect Memory',5.68,"['Adventure', 'Comedy', 'Sci-Fi', 'Kids']",1,645,"{10: 11, 9: 3, 8: 9, 7: 27, 6: 35, 5: 49, 4: 14, 3: 17, 2: 4, 1: 7}"
3863,10108,b'Sweet Valerian Specials',5.68,['Comedy'],8,"1,086","{10: 20, 9: 11, 8: 37, 7: 75, 6: 128, 5: 94, 4: 43, 3: 38, 2: 13, 1: 19}"
48313,10109,b'11-gatsu Umare no Otokonoko no Tame ni.',5.68,['Slice of Life'],1,255,"{10: 5, 9: 2, 8: 3, 7: 13, 6: 25, 5: 34, 4: 12, 3: 5, 2: 2, 1: 10}"
44590,10110,b'Adachi to Shimamura Mini Anime',5.68,['Comedy'],30,"1,661","{10: 42, 9: 13, 8: 29, 7: 61, 6: 110, 5: 165, 4: 58, 3: 20, 2: 7, 1: 24}"
22603,10111,b'Ahiru no Pekkle no Sindbad no Bouken',5.68,"['Adventure', 'Fantasy', 'Kids']",1,616,"{10: 13, 9: 10, 8: 20, 7: 23, 6: 25, 5: 43, 4: 17, 3: 15, 2: 10, 1: 13}"
5053,10112,b'Ai City',5.68,"['Action', 'Sci-Fi', 'Super Power']",1,"6,504","{10: 49, 9: 62, 8: 216, 7: 390, 6: 507, 5: 417, 4: 273, 3: 146, 2: 61, 1: 56}"
25965,10113,b'Backkom 2',5.68,"['Comedy', 'Kids']",52,855,"{10: 31, 9: 17, 8: 28, 7: 57, 6: 103, 5: 80, 4: 34, 3: 26, 2: 17, 1: 29}"
38860,10114,b'Bakumatsu Crisis',5.68,"['Action', 'Historical', 'Samurai']",12,"11,938","{10: 98, 9: 62, 8: 155, 7: 341, 6: 483, 5: 415, 4: 262, 3: 147, 2: 87, 1: 95}"
7122,10115,b'Dai Yamato Zero-gou',5.68,"['Sci-Fi', 'Adult Cast', 'Space']",5,"1,490","{10: 14, 9: 9, 8: 19, 7: 39, 6: 52, 5: 74, 4: 36, 3: 11, 2: 6, 1: 17}"
30289,10116,b'Dededen',5.68,['Slice of Life'],5,574,"{10: 11, 9: 8, 8: 12, 7: 42, 6: 49, 5: 60, 4: 23, 3: 19, 2: 6, 1: 12}"
3669,10117,b'Duel Masters Movie 1: Yami no Shiro no Maryuuou',5.68,"['Adventure', 'Fantasy', 'Strategy Game', 'Kids']",1,"1,382","{10: 30, 9: 21, 8: 31, 7: 86, 6: 111, 5: 80, 4: 63, 3: 27, 2: 27, 1: 22}"
37484,10118,b'Duel Masters!',5.68,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",51,"1,363","{10: 16, 9: 11, 8: 13, 7: 30, 6: 48, 5: 60, 4: 28, 3: 13, 2: 14, 1: 33}"
52355,10119,b'Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 3rd Season',5.68,"['Boys Love', 'Fantasy', 'Isekai']",3,550,"{10: 7, 9: 5, 8: 6, 7: 19, 6: 44, 5: 40, 4: 15, 3: 9, 2: 6, 1: 11}"
21821,10120,b'Fuuun Ishin Dai\xe2\x98\x86Shogun',5.68,"['Action', 'Historical', 'Mecha']",12,"26,459","{10: 305, 9: 275, 8: 740, 7: 1565, 6: 2026, 5: 1695, 4: 1149, 3: 631, 2: 478, 1: 372}"
23661,10121,b'Glass no Chikyuu wo Sukue Unico Special',5.68,"['Fantasy', 'Kids']",1,568,"{10: 13, 9: 3, 8: 9, 7: 29, 6: 36, 5: 36, 4: 16, 3: 7, 2: 10, 1: 7}"
30264,10122,b'Hello Kitty no Cinderella (OVA)',5.68,"['Fantasy', 'Kids']",1,663,"{10: 22, 9: 4, 8: 18, 7: 49, 6: 51, 5: 48, 4: 15, 3: 11, 2: 9, 1: 10}"
